"Ingreso","Gasto_Educacion"
22709.64,3200.92
81142.22,10604.49
85674.35,6658.01
27367.3,1972.47
51151.23,4827.79
32750.36,2860.73
17464.69,2697.3
79214.93,7045.21
34919.04,6876.7
55457.03,6391.56
22105.68,3693.87
52951.14,4333.48
86555.64,10010.11
11266.19,3665.37
99505.29,15824.22
81010.66,13159.16
32522.14,5990.44
76647.1,5101.89
51693.19,7852.42
13191.05,2917.69
64914.36,7889.9
46023.95,9293.03
99696.27,12368.65
49832.92,7960.2
10893.65,3338.28
12289.87,3556.26
37327.73,3729.1
21190.3,4526.09
20307.51,4882.09
50684.39,4609.16
46897.21,5474.2
34420.43,1907.16
45218.15,7144.29
60070.55,7620.54
30947.82,3347.28
14268.03,3097.19
97001.61,4763.52
24378.98,5520.7
64129.22,5955.92
94466.87,13951.44
99249.19,10610.76
63228.7,9705.47
81542.92,7533.57
17897.14,4587.82
19259.18,3840.21
21735.69,4675.32
30301.97,5744.91
40168.52,7516.36
64682.93,8695.52
27674.61,5359.88
35349.96,4550.22
17279.25,1850.2
67459.52,11903.58
87167.81,11023.74
79128.14,6711.67
64388.29,5489.65
69685.04,8755.34
77222.13,2455.87
50181.31,10202.13
28650.48,4534.21
33394.35,5481.31
49040.47,7957.42
18877.9,2323.05
12981.94,4357.62
67006.78,14476.24
58393.88,3242.34
83964.09,5078.26
69535.7,10028.84
52142.51,9126.85
79701.45,20139.94
44410.27,4328.77
98833.97,10655.49
29225.84,4863.13
97608.92,9816.08
50582.55,5463.2
37930.01,5899.63
87329.42,16943.51
73694.05,14296.14
60127.06,3932.58
31714.65,4395.59
57195.85,12706.57
77935.98,15840.38
54986.84,4693.29
52905.67,12219.93
55320.89,4814.01
64840.2,6447.51
54418.12,7989.34
27564.96,4492.83
56090.77,2351.04
89737.42,5460.3
16840.47,4373.96
51981.1,604.17
87930.72,12757.25
39504.48,3142.66
63561.07,7854.86
52251.61,7126.24
78370.54,14752.93
57740.4,6411.39
97182.94,9075.93
95425.35,15560.09
61749.53,6947.64
22000.92,4740.07
32795.24,6968.26
99373.02,8248.89
46699.7,8417.75
29770.19,4427.43
41342.12,7116.6
61238.81,6822.93
12730.59,4316.96
11780.95,3770.54
40190.97,5628.66
33076.68,951.6
12044.43,3981.44
79106.19,9191.77
80284.59,4669.99
72397.22,9668.45
14596.82,3475.33
69337.62,7340.78
78640.39,13910.74
38830.05,4251.96
46358.34,7058.76
12936.05,2481.78
54300.4,8450.46
22750.74,4636.06
81924.26,4125.35
46820.12,5819.67
94279.13,14685.49
75961.88,14155.02
49146.64,8259.35
81894.6,8755.52
42967.12,11023.61
44288.88,5392.26
70619.29,4976.16
49579.29,5300.74
74134.48,14404.55
49178.59,5929.63
69883.47,10824.77
57075.77,12392.24
91322.72,9581.32
94408.4,8357.41
96499,9286.1
31033.09,9451.29
48830.07,4987.74
47699.09,7532.23
24362.6,5509.48
57823.73,4505.09
94015.09,13395.12
18136.44,4679.05
69076.03,8842.55
26066.58,3567.49
32372.39,4923.22
62142.59,9359.5
18923.79,3414.84
69880.2,11410.33
65824.73,7759.79
88558.81,7950.29
27895.75,6882.85
38864.17,3069.62
46873.77,7441.16
93431.18,10112.68
13913.28,3316.77
27427.71,4603.27
74805.71,6425.82
14969.15,3021.41
98311.07,9317.94
12324.39,3814.1
55829.18,10290.38
87869.29,14175.68
37145.32,7426.44
65779.14,15816.54
60871.24,16500.1
50330.47,5907.44
94832.23,3288.67
44607.4,7676.73
41049.15,4604.11
94929.34,13251.29
18325.68,2785.75
89663.74,13217.74
36852.8,3440.76
24197.68,6768.47
20071.09,3084.98
17389.91,4716.59
30866.92,3649.21
87499.42,12492.42
47188.94,5653.61
74122.2,11930.01
93690.21,17648.29
37421.4,8992.27
76469.37,10536.11
68870.28,5082.58
37402.4,4348.25
11937.22,4372.94
44393.03,6724.92
32768.2,4567.64
57942.44,9280.69
70139.93,4039.93
36278.39,4867.1
52384.44,5078.82
44161.8,831.36
18994.69,4350.04
26038.08,3903.97
86050.95,11573.73
52538.21,9509.74
88983.76,10703.35
85760.86,14907.63
25623.87,3381.49
75213.56,9619.9
48378.84,4402.36
62668.59,12329.26
79074.32,13038.25
93306.1,5622.85
82551.74,12919.99
94774.36,13473.41
36864.12,6888.88
10147.27,4111.26
27084.29,3620.93
76902.88,10736.32
67148.3,11443.11
55507.3,7132.33
12491.33,3008.9
15495.58,3820.03
25393.28,5585.29
99471.72,6050.34
80237.13,9350.68
57009.95,6948.55
13978.84,3433.52
34316.58,8134.07
20342.69,3185.08
75045.32,9003.74
46437.48,3069.48
89728.31,8124.95
44316.82,6084.54
48499.05,5847.72
13574.03,2953.46
50465.08,7938.46
72528.1,9025.99
82757.99,7384.15
23816.72,3028.24
59725.47,10054.04
49348.47,4178.51
75581.83,12733.27
47987.3,6565.92
50457.38,8073.92
78128.42,3665.7
32177.08,5167.41
52632.67,7775.59
30510.94,7806.09
50190.73,9575.13
91312.43,9249.7
95591.03,21876.19
62744.83,4150.46
68051.3,10164.04
94889.42,13075.11
76018.18,13618.68
95523.27,14029.34
71431.33,8907.6
33256.78,4592.42
74459.37,4502.65
54098.77,10609.09
91826.41,11084.06
94091.41,8545.42
52950.8,9741.78
49607.86,8955.89
63634.32,9252.15
73587.56,3240.97
97800.39,14115.11
51924.9,13892.5
36823.84,2947.05
84380.67,7964.97
91148.47,16302.07
65264.54,9063.57
34470.96,6219.58
48970.95,7710.93
96074.2,9838.43
55837.01,9229.71
32736.38,5668.57
46930.15,4202.35
28694.43,2388.29
55323.29,7450.56
86499.35,1123.82
11988.26,2875.25
84943.94,10083.55
32973.76,9399.22
69701.74,12409.9
64688.13,6163.79
65550.38,2126.18
63600,4369.26
70918.49,11150.24
98204.4,10821.39
85382.39,10755.08
16839.59,3347.04
57538.7,7369.62
24578.56,2627.02
48852.54,9042.87
19038.15,5042.15
19500.7,4623.43
84849.62,5214.43
95862.25,10050.37
46268.17,8006.48
43178.4,7431.61
50345.19,1381.54
49037.7,3191.33
96645.86,8009.41
76720,2524.07
35315.71,7025.33
54189.59,6362.03
98060.75,16439.49
61071.95,7606.93
17141.72,4839.09
15337.12,1399
91559.86,7796.68
84177.23,14252.68
66402.84,9666.36
29250.67,4542.75
41390.73,9235.83
22723.28,3840.07
48825.08,13273.82
79604.83,9842.35
91873.95,7396.64
84408.06,9768.71
96021.22,14988
43883.36,9206.19
14196.51,4111.18
36061.19,4004.44
99971.93,2319.52
50387.62,8450.72
99552.74,12530.97
73670.55,15737.84
36971.18,6344.76
91749.88,17666.72
52689.98,6664.83
83378.17,10185.01
32814.1,4974.79
96228.72,19050.17
51665.62,9072.95
21709.06,3455.88
79327.66,10325.87
22785.56,3304.9
58704.62,148.49
69175.12,6508.97
61851.85,6776.95
55449.2,5973.08
93736.37,15338.38
30394.65,2698.88
11239.01,2944.56
35017.1,6048.76
38040.09,6040.36
91039.85,8308.06
60167.31,11671.82
22146.49,7173.61
29510.56,4992.54
17612.03,3889.45
87008.26,16616.26
15281.69,4099.62
39517.95,7039.84
55017.7,4070.78
40050.65,5160.04
88935.07,5114.97
89450.42,6607.56
91100.18,6365.95
81814.81,13847.97
91133.4,3921.48
49623.49,7626.78
45765.29,5662.69
43439.29,6945.31
57592.77,4206.74
16640.69,4291.07
74516.48,10529.38
31853.11,6260.57
86004.99,7267.22
99578.64,6929.64
19450.95,2353.46
53656.93,5763.17
71532.69,6201.45
83755.72,10821.46
78901.08,9032.4
48412.02,8033.26
94237.44,14277.81
75610.98,9589.27
40358.43,7511.82
53107.73,10807.97
96895.21,14676.93
92233.35,15809.38
30527.12,7304.54
37653.36,6404.49
41201.67,6029.09
13934.79,3761.09
96726.76,13945.56
83399.83,10869.61
70725.05,6935.07
46543.93,8043.31
33953.08,3987.99
93548.99,8571.08
42991.62,5720.42
59454.29,5778.23
56894.23,6966.68
93429.18,22397.24
55156.16,10142.51
67322.42,6166.78
31145.58,9170.54
42718.16,4965.39
90415.18,12038.29
78936.18,14862.21
81589.88,14909.82
39072.83,7943.36
18325.98,3053.61
95858.42,5130.9
50501.84,10613.11
60244.28,7856
25386.13,4861.87
11906.7,3463.08
29072.21,2364.15
38656.24,5627.53
62432.96,11034.89
14617.05,3852.76
32487.06,7283.93
11322.08,2883.76
29662.3,4853.37
57124.63,7823.43
39687.88,5457.42
76731.62,7890.99
96000.13,6991.46
30088.1,4629.43
97919.49,5301.42
18275.5,2480.62
76298.14,7576.58
34621.92,3183.09
34881.44,9482.33
15445.7,3812.65
30524.01,6431.75
78307.54,7813.46
41013.77,3021.36
74546.76,7672.86
28281.3,6496.14
14979.12,4303.99
75418.54,6409.47
33966.21,2060.59
39724.42,5269.77
86725,9388.59
10502.57,3487.54
48994.15,5373.37
20654.19,2449.28
55341.66,9414.01
97826.87,8116.79
69557.38,10057.97
89573.14,10119.16
76115.44,7919.83
55474.82,8400.5
89752.43,13213.79
54586.82,4911.36
80209.92,8840.79
55608.87,10566.81
17575.16,3521.9
59293.52,3483.56
42266.49,3733.53
58439.96,10042.02
65690.9,7075.54
32245.64,5531.08
51091.26,10941.44
19192.33,5031.37
11319.37,3202.32
18672.4,3598.17
30177.2,5490.3
23001.83,3608.86
86035.61,11348.1
47385.27,9203.44
60651.12,6175.83
62713.54,11263.88
16339.13,4355.08
79347.07,12785.49
62692.96,10313.85
79524.21,8124.74
49325.47,9208.48
66847.4,10390.74
72530.21,10448.73
98417.99,14478.73
35245.44,6092.67
15829.51,3528.57
48242.99,8292.5
37608.14,4738.43
48629.53,10048.89
50033.69,8113.19
68456.08,7260.3
11469.82,3640.17
30971.32,7153.79
53879.23,5277.24
89996,6943.26
34888.06,4113.31
36983.31,2179.24
98858,10733.28
51764.91,2917.29
10158.54,3629.89
15401.72,3872.22
93848.83,9754.28
52545,4624.33
85895.08,13501.3
84864.2,12602.21
79197.23,8867.38
64317.02,13461.85
60252.38,2691.37
57289.4,7678.91
31474.36,5470.78
65464.01,10530.65
87900.13,6189.18
78792.7,13556.94
26908.92,4092.41
43513.04,8029.47
78075.79,7922.84
17895.2,2807.6
69075.38,4532.18
74403.32,13780.15
87318.07,10872.54
28884.18,3048.45
34786.46,5255.33
85182.05,7214.11
35256.2,3144.51
86317.01,11913.38
65683.28,6555.23
32465.88,3860.73
65807,12513.77
14957.09,3634.25
92375.1,13100.73
89710.66,18029.47
71767.31,9941.38
95854.89,4390.35
60182.33,9350.22
80490.36,16164.05
82025.15,8078.95
33859.19,9694.85
36402.01,6083.29
30321.75,5412.92
87651.72,12624.79
75137.27,13587.99
23793.61,3180.71
86770.69,16858.43
66913.65,13851.73
59990.76,12344.62
13953.28,3654.11
35155.6,1058.02
63759.95,8369.42
96106.17,14558.05
15260.04,4137
51172.18,7807.1
46762.21,9992.45
55835.86,9927.94
13547.81,3355.33
87670.48,8079.76
33508.89,3866.14
51463.09,10764
29694.27,5388.26
94229.57,17812.71
73942.8,2220.25
45943.28,5057.97
35221.8,1891.4
73310.57,11410.61
29896.02,6184.17
36426.72,4168.61
90014.91,15349.67
54937.74,10741.38
95721.24,17330.29
79818.64,6711.27
87661.77,9521.22
61751.98,11976.29
16115.4,3643.9
56612.98,12325.44
90922.39,16678.93
12769.37,3962.09
19866.04,2955.04
66834.36,11353.21
52418.84,7483.56
99119.19,18785.4
79179.87,6225.48
79665.81,10241.47
47378.58,7615.84
99738.05,14423.27
49620.46,6105.3
97064.21,21212.49
59490.06,9351.5
77722.17,5383.04
69906.05,514.56
84707.74,10894.31
69363.31,11695.38
10523.64,3418.66
13792.71,3397.28
93297.52,9571.49
48725.66,6086.04
67123.53,11390.85
65159.38,7407.12
95794.69,19174.97
75038.74,7515.13
29042.97,7728.36
43793.66,7180.66
69698.23,9219.92
31702.28,2952.59
61929.4,11647.06
17714.85,3666.76
94480.18,8054.36
30975.38,3386.97
35689.31,5554.83
50647.39,5894.61
51750.47,9704.87
33638.23,6009.28
28241.23,3379.54
75158.1,7733.8
48042.63,6713.46
67903.97,9734.46
66624.72,6496.13
14845.31,4419.37
53071.37,5994.76
66205.37,8170.44
39493.65,6588.13
73539.01,10066.67
90971.62,7593.44
45722.82,6694.42
45350.4,8855.28
54048.79,3685.99
14770.52,2941
39950.57,8737.85
27227.15,7144.79
44615.2,7506.65
49346.47,487.96
24126.2,5129.34
16472.1,3587.14
69819.16,11809.69
47683.93,6192.74
19928.99,2820.18
51657.43,5965.29
34969.56,5121.56
18339.59,3125.35
26240.82,5739.72
57174.66,7657.6
27270.96,4841.63
56385.07,5573.61
42060.65,7579.19
84373.24,9970.61
38237.38,7728.12
56925.53,6514.95
31777.8,4578.87
39274.7,5675.67
45996.98,3991.79
68521.82,13699.5
15084.53,4791.91
73485.53,7297.18
58978.63,8939.89
40525.89,6508.44
76263.07,9046.28
33987.75,5973.88
18975.59,4199.61
43610.09,5284.78
17093.18,3575.45
30352.64,5894.1
98847.32,14244.26
20653.66,3073.78
63517.95,13088.26
72305.38,9626.42
56908.98,10554.57
46061.89,5137.7
47919.16,5739.37
57626.56,8230.65
71998.23,10448.67
98539.05,14304.55
56336.82,9153.68
54320.87,5108.48
36330.69,7110.35
24394.99,4151.12
39942.79,6657.24
36397.2,2069.1
42871.68,6452.59
52820.4,7331.61
43714.85,5497.97
48405.63,9174.57
30350.45,4366.02
15010.29,4547.71
87275.03,9038.49
60511.34,8156.97
58363.73,6129.9
65523.91,10581.79
29776.73,6009.69
56763.19,8747.38
75054.08,6646.23
12539.67,2650.65
67322.47,8779.79
76620.07,7153.19
50075.77,5655.67
81764.61,14696.41
69017.18,10926.85
64766.62,14507.04
26413.09,5466.6
76838.44,9555.3
47907.45,3718.32
19674.18,4808.12
24297.39,3417.69
80749.98,15358.75
20641.97,6192.61
51973.82,4775.47
43315.45,4405.07
54406.05,9757.94
61004.63,7747.14
95856.29,16149.03
26255.78,5680.51
44782.17,6436.15
48746.53,4850.52
86460.12,16078.51
13023.25,2863.39
12012.32,3775.44
39477.92,7492.94
40807.96,1873.42
89122.04,2362.08
60819.75,5560.73
21230.25,5849.98
15553.06,3147.63
20480.32,3789.27
85228.44,8559.95
47169.06,485.97
97158.78,18152.06
73320.51,12481.91
34194.13,5833.19
90261.19,5256.6
68381.27,13437.98
99641.78,15165.1
20346.65,4669.88
80956.29,13354.19
98131.69,12373.83
77413.08,12291.01
79836.78,10356.54
98084.44,17185.05
39429.2,7175.41
44356.25,7908.35
26037.25,5534.15
47397.45,5946.35
48053.91,8333.4
63997.32,11795.48
47061.28,7640.4
17001.19,2904.87
68983.62,7050.15
12989.85,2881.96
23892.76,5480.93
96814.22,13663.36
55770.1,6218.94
35438.24,7587.61
10243.21,3206
39116.71,6315.75
89613.88,10652.02
24432.92,2429.26
44499.04,12590.86
60155.06,6026.83
54507.14,7014
75050.82,6987.76
83164.95,13229.45
46862.7,7878.06
30236.62,4455.86
55527.95,6727.17
37152.45,2424.91
84636.78,16198.55
33817.25,4355.36
54613.38,6532.66
18701.59,4448.27
35855.35,4566.94
86022.83,8471.65
52825.14,2322.57
50813.51,6265.26
27982.24,2893.4
33367.12,6672.19
58651.95,7553.85
75284.67,9710.78
26615.13,6879.16
26685.7,1142.28
92649.69,9997.17
22031.49,3987.26
10580.49,3472.35
34530.7,3770.74
69030.84,7433.32
55713.98,5856.6
38148.88,6408.55
27306.88,4696.23
97889.23,14045.29
76956.85,7584.9
46658.13,5978.87
19438.77,3794.18
71653.53,8312.34
64229.84,4483.57
68552.44,14835.18
77858.66,14856.08
63802.55,7940.53
18059.56,3851.14
72803.14,6663.31
11830.37,3367.78
97939.89,4756.69
95643.69,13983.13
84085.19,1950.23
32438.85,3562.66
62007.48,14260.67
40932.14,5933.49
96696.5,10420.58
86672.78,10160.46
74810.79,7537.36
81192.11,13970.82
76803.55,8768.35
39290.03,7334.15
90409.57,19289.57
15002.37,4665.01
60759.58,6654.88
38660.45,5778.73
78933.2,13044.79
66036.81,5974.68
45267.2,4309.65
87806.55,12188.97
59470.6,12095.95
86797.61,9371.3
56422.99,8102.99
68437.23,3129.99
33505.58,7111.73
35990.24,4565.91
98115.14,13979.36
99327.62,7106.89
35930.42,4452.78
64439.2,15571.16
42490.26,10391.38
98961.32,8043.63
91658.6,14630.3
56670.2,5445.5
54259.62,6323.67
45019.13,8479.39
89075.99,10291.94
93023.15,18413.87
34462.63,7348.71
86267.91,4203.62
54538.94,5322.16
66388.25,5584.87
46083.83,8434.51
16997.7,3110.9
24961.98,3276.42
13390.09,3154.17
44274.35,4577.49
74209.42,6583.01
33053.31,7294.33
46470.49,4255.36
82396.1,3258.57
81543.6,15016.68
44697.87,9906.55
77181.42,14778.67
52031.15,5905.7
30290.21,6820.89
28349.13,4435.11
14731.28,3703.65
62667.45,4941.37
97074.24,15372.33
14813.91,2394.56
74622.18,5080.01
10143.06,2292.32
99072.04,18156.99
97295.79,3163.6
72966.48,11097.91
79799.81,13688.95
50284.53,10657.77
76347.76,17188.13
70991.66,4115.98
11139.33,3687.21
58272.62,3724.99
77575.42,9549.73
11831.06,3748.44
72856.31,7251.92
86657.51,11209.21
52214.61,11960.22
33404.29,5612.74
81579.27,7206.93
48264.5,8228.42
88188.79,7248.5
66596.34,8109.72
50624.63,9178.98
56802.17,5311.87
97671.95,18684.03
71516.8,12968.58
85466.12,10020.57
45530.99,8247.41
90063.69,16986.58
12298.68,2375.14
43870.26,7761.03
71587.03,4249.73
50305.52,5942.1
29222.18,7113.74
26030.05,5508.39
71246.65,15466.13
69231.84,11052.93
47895.9,9063.08
64370.3,327.65
46058.97,3411.59
58272.97,8636.42
86242.82,1011.17
32323.12,4680.69
71359.62,6909.48
46745.28,7745.95
58624.47,7944.42
97879.06,16412.4
63599.62,6262.23
25876.29,4702.04
89529.96,5336.15
40810.43,7380.77
86172.48,5401.58
17221.96,4347.37
15626.4,5646.35
19661.76,3926.87
86866.93,13201.88
44843.14,9166.27
88963.73,13097.81
41301.32,8816.35
43572.69,4278.16
34178.48,2279.94
52752.96,8722.34
29756.03,4773.29
82697.06,8452.97
47985.38,7230.34
76534.57,5563.33
88444.63,5814.4
89523.05,15864.88
42422.14,8659.82
61678.56,7531.92
18973.93,5106.05
22125.5,4978.93
22827.08,4572.36
26504.13,2303.74
12026.48,3887.84
33831.36,8170.93
13922.67,3532.92
14837.37,3411.26
30466.45,5255.07
25258.43,4649.99
24798.64,2751.17
62632.11,5770.9
21274.53,5423.67
73584.92,9049.95
97899.66,10328.4
72815.82,11716.24
96403.45,17646.07
90929.12,7358.81
99534.92,12266.67
31465.95,4203.8
80314.47,11134.09
72827.82,14769.77
49235.39,9958.07
71845.09,10110.97
23357.24,4196.81
11993.9,2865.25
22194.93,2038.76
72287.82,5481.44
37867.51,6155.42
41385.8,3150.83
90983.71,13173.32
52956.48,8595.92
77270.03,6678.43
67243.65,9531.98
83181.96,12882.85
57919.3,4454.05
48320.44,2140.86
54395.42,9295.79
15412.2,4469.56
64987.43,15087.81
66514.61,10163.1
24072.66,2572.93
47353.14,4141.45
35425.54,4718.81
44252.18,8231.29
80809.13,11380.85
98697.27,10959.73
55753.19,4969.86
82698.89,13268.59
96678.62,15934.54
46869.87,8981.47
89694.85,4920.28
12564.2,3811.3
71766.28,4621.57
44847.41,7428.04
35451.07,7626.06
85510.72,7747.57
61824.27,10956.19
68082.32,7419.64
42619.14,6930.52
64650.72,15761.76
92676.15,10910.24
86680.91,7333.47
99361.25,9894.52
48960.49,5902.68
88798.6,14281.32
42827.12,3735.55
16043.83,3098.71
45978.48,8460.49
54922.13,7847.12
79181.37,19711.55
30816.52,5460.82
45444.78,5003.1
47522.12,4437.24
79881.64,15028.59
57532.78,5504.69
19872.01,4138.47
53445.39,5639.55
19166.75,5050.86
90559.65,14164.92
59561.34,8249.94
93388.24,18223.19
79883.85,3770
67803.25,8337.29
40758.78,3397.92
79798.16,10910.13
35364.47,7082.44
31573.15,5725.55
10203.41,2582.63
44666.15,5718.26
68132.55,6926.86
83089.09,8464
26497.13,4376.23
98358.89,15426.72
69073.26,5374.73
84202.22,8505.79
93091.65,17917.69
63843.56,10978.57
37897.82,7361.86
80109.22,15294.8
78131.14,10894.89
88298.66,14960.68
49544.04,5626.39
85783.64,5693.48
67940.99,5562.74
44318.5,4694.22
21149.35,2452.39
58647.59,10915.43
69576.58,6559.98
15335.63,2177.79
91364.23,6188.26
27107.5,3131.33
96742.84,2420.54
18326.09,4226.82
20578.49,4295.8
50597.65,2568.51
73289.82,15227.04
44060.63,4903.03
37514.64,4821.34
73344.86,7604.03
76639.25,10872.69
48626.14,6371.03
28482.25,4370.36
46184.89,8241.07
35401.67,6096.57
77717.08,7258.48
59929.31,7041.6
79500.44,3609.65
56086.98,15581.45
64891.64,5044.22
69461.5,6474.98
71082.44,14928.7
21251.33,4482.77
68271.01,4282.66
32478.28,6048.99
64867.36,6424.83
73907.74,8483.99
58271.06,10470.68
77255.64,5828.74
83805.79,6660.08
49479.87,7089.44
78500.5,4775.06
93801.12,11255.49
80774.45,3790.61
95996.89,7898.79
87926.16,19396.04
30797.82,5953.28
73775.17,8813.99
82212.12,5454.72
49527.98,8920.54
85890.91,6011.69
22417.59,3666.42
56817.72,4653.64
38148.71,4588.05
59613.72,10397.83
27294.63,3870.89
97080.01,18945.64
44439.18,6963.52
83100.58,10277.65
36972.03,3266.45
57300.65,8690.96
47983.3,6574.81
74425.11,11848.66
23764.71,3224.68
43301.46,9970.05
34018.45,6009.6
83172.25,6407.3
67503.26,8951.34
78993.59,10288.98
62611.55,9276.85
99755.62,4919.68
40877.27,7825.59
44311.83,4346.55
85998.47,8369.22
44130.31,7570.71
14534.67,3146.21
12736.04,3162.86
71682.98,6126.87
86444.51,7044.38
94759.55,14340.29
54944.5,10174.21
40752.35,3720.23
22450.66,3443.8
68575.45,6628.13
28806.09,2431.63
35949.15,5205.57
51695.36,7789.12
54209.62,7296.53
38160.45,5200.67
81337.29,12740.45
33472.12,9931.68
26231.92,1577.16
18139.14,2221.44
36055.78,6085.55
29658.77,7164.03
73244.29,3614.67
57092.64,7412.3
69506.99,13242.91
24678.74,5560.34
81111.36,10554.37
28015.92,4855.3
90536.62,13830.91
18171.73,3621.39
80137.57,16639.22
18162.61,3309.97
22653.9,3500.15
28049.94,6134.77
60499.8,9291.59
69195,13430.31
41042.3,1755.71
57421.97,7336.17
54789.69,6369.23
38458.77,5128.88
83847.12,14707.04
89858.37,4678.55
64790.71,8892.31
35594.71,7588.64
60549.72,10180.71
69380.11,2618.02
50697.65,5767.96
66715.36,5408.46
68889.08,5700.97
88121.84,6990.89
20734.64,4815.43
86993.09,6158.03
40300.97,7641.34
84282.99,10546.59
95231.36,5821.82
29185.62,5279.7
75798.39,13895.07
59911.4,9066.67
25126.89,5726.38
34366.36,6086.48
19865.71,4113.86
16413.34,1881.24
25182.66,5787.15
66220.63,3466.15
74718.6,4335.5
67419.34,10373.8
70079.53,10476.88
18311.08,4132.4
35633.78,8561.52
95557.39,16122.07
42056.34,4942.72
24153.26,3097.22
85241.73,17046.05
86052.54,9449.97
44145.43,6368.01
71362.1,13486.22
52904.02,6244.83
23612.5,3861.25
67400.29,6147.39
84239.13,13598.13
48489.65,4771.86
50103.35,1616.51
30804.55,3433.26
17028.52,3602.44
40584.23,4146.84
30257.42,5450.67
22586.36,4612.14
61171.15,3191.16
71251.92,8205.19
39469.01,7730.15
91771.88,12949.68
31992.01,5368.81
63683.77,2678.18
70181.75,9498.46
81263.2,15775.26
49782.35,10097.37
33173.17,4542.41
60525.99,10809.15
49978.72,9203.98
60745.96,12346.76
50127.97,9062.06
95072.21,4788.76
16864,4326.6
39472.09,1897.39
58187.49,11080.7
70679.06,13604.3
71570.36,10035.26
10486.1,2030.09
77754.25,13927
33983.66,6965.12
91526.94,17082.76
53448.58,6908.99
16338.05,3592.18
41831.37,9002.25
75843.77,11802.83
53943,4470.27
78700.22,12354.71
34437.8,6170.78
47514.14,8397.34
76410.95,11642.13
75390.92,11500.53
28844.79,5957.13
17074.25,3457.53
57313,11852.49
62639.23,5452.93
17666.87,4227.42
10078.91,1993.31
25486.42,4645.13
66025.17,8455.5
74729.61,7548.74
95083.65,4042.51
52910.37,2143.22
94461.55,10778.39
45453.68,2471.84
10351.98,2978.28
11709.18,2579.46
73331.59,13050.48
96399.39,15317.68
42694.66,5067.8
44118.25,8507.63
54102.18,12920.27
93561.38,14749.32
11200.71,3375.9
19822.26,3335.25
68490.67,5933.82
30365.16,4880.19
36927.44,7097.85
87526.35,6734.4
68118.11,6013.46
41457.01,5108.13
48175.96,5160.76
53860.95,7023.51
23732.05,2978.01
58910.55,3442.81
66745.63,13521.75
47390.3,8128.54
75169.12,10831.29
93307.84,3771.28
49254.92,9270.52
74320.97,11988.42
33992.34,6334.45
38918.81,7303.69
21497.95,5106.18
91051.21,11337.56
97022.79,4001.43
42416.38,5925.44
56604.04,12170.18
35296.72,4500.68
24729.32,3142.86
86607.98,2466.35
48049.09,7581.72
88079.46,13968.01
65932.91,11535.19
77675.98,12099.54
12475.18,3874.5
62853.55,12420.82
14027.68,3077.03
95016.8,7716.64
50432.66,9020.79
24048.48,6577.43
60897.13,8380.4
88515.26,14805.2
15676.97,4344.6
96109.46,9388
87525.41,11387.94
56959.77,8941.25
85398.4,13527.15
74887.19,7859.03
99796.43,5897.16
75607.34,12095.53
55039.89,3356.46
89531.13,8837.3
27204.43,6098.22
27570.03,4090.88
15800.77,3737.1
83331.56,6772.92
73059.57,10352.04
13935.73,3904.74
92757.34,16592.53
98298.53,14719.58
83439.73,9830.73
35549.62,3993.35
50582.28,6373.39
43833.59,7959.57
15437.32,4884.25
64192.43,9251.5
39499.54,4921.79
19503.35,2829.23
10077.67,2838.33
45668.42,10172.52
39759.13,3073.61
57206.3,4843.38
44493.56,7146.86
11668.77,3975.1
98076.94,10516.74
59458.68,7247.86
13328.93,3710.76
56258.51,15371.5
51223.04,4560.16
55917.52,5718.33
89269.35,13432.32
14393.34,2305.48
28137.8,4757.87
14695.44,3634.82
50027,7623.53
21115.28,4168.49
97660.82,15185.31
21053.96,3708.04
12783.4,3428.48
54443.27,10015.25
28973.32,5744.42
48659.97,7389.25
20384.11,4140.67
35362.76,9805.1
76194.65,8620.21
35203.15,5097.72
27388.89,5067.37
18243.96,4711.03
71203.44,9090.24
32889.95,5355.04
33328.21,4052.23
23409.02,5970.83
49544.76,5949.36
69883.32,10085.51
82365.45,15175.82
93408.42,3642.01
59903.75,12047.22
69594.36,10901.44
12353.23,3079.19
91453.29,14068.67
36641.63,4608.11
38472.01,5829.06
78603.51,6650.98
18073.32,4242.04
97171.1,10434.27
85086.64,9529.22
21921.62,5730.74
20875.72,5631.44
46862.36,5048.99
19985.88,4858.89
52073.78,8483.46
80070.29,12971.51
30872.03,6058.19
44834.71,5150.02
17504.99,3752.33
26661.09,3791.35
97032.47,10220.04
71468.96,7347.08
93730.68,10667.14
63194.04,10850.14
17177.08,2698.49
86051.67,12458.02
12680.59,3405.48
83319.37,14336.65
45167.45,3001.44
22906.41,4914.66
69990.2,10146.05
65672.75,6962.2
50388.69,7351.43
82593.97,8715.15
88354.62,18211.51
98756.45,13378.81
46237.29,6323.97
41691.87,6041.18
20970.88,3463.57
99155.18,13250.46
94215.67,6858.78
94512.69,12352.25
46673.39,2312.77
79496.23,8792.39
44939.38,8977.53
12936.51,3029.52
45659.29,8094.71
96303.12,21575
57009.77,10627.38
70641.34,11318.76
10918.6,3517.66
55503.69,3761.3
77751.14,6199.98
50653.63,12228.22
78815.49,7805.44
60632.42,11525.6
76186.52,11468.05
75729.62,4659.73
40644.12,7552.91
72774.3,7381.6
58559.8,6550.01
89102.67,8435.86
16809.04,4532.71
43897.33,8058.95
67644.49,10508.34
12279.09,3659.99
28625.36,2185.23
67042.46,8561.37
